,PassengerId,Cabin,Transported
3031,3282_02,B/120/S,1
3032,3282_03,B/120/S,1
3033,3283_01,F/619/S,0
3034,3283_02,F/619/S,0
3035,3283_03,G/521/S,0
3036,3283_04,G/521/S,0
3037,3284_01,G/535/P,1
3038,3284_02,G/535/P,1
3039,3287_01,G/522/S,1
3040,3287_02,,1
3041,3287_03,F/621/S,0
3042,3289_01,G/536/P,1
3043,3292_01,B/121/S,1
3044,3292_02,,0
3045,3292_03,B/121/S,1
3046,3292_04,B/121/S,1
3047,3292_05,B/121/S,1
3048,3293_01,F/623/S,1
3049,3294_01,G/537/P,1
3050,3294_02,G/537/P,0
3051,3295_01,G/538/P,0
3052,3296_01,F/624/S,1
3053,3297_01,F/686/P,0
3054,3298_01,F/687/P,1
3055,3299_01,G/524/S,0
3056,3300_01,F/688/P,1
3057,3300_02,F/688/P,0
3058,3301_01,G/525/S,1
3059,3301_02,G/525/S,1
3060,3301_03,G/525/S,1
3061,3301_04,G/525/S,1
3062,3304_01,D/105/P,1
3063,3305_01,D/106/P,0
3064,3305_02,D/106/P,0
3065,3308_01,F/690/P,0
3066,3309_01,G/539/P,0
3067,3310_01,D/107/P,1
3068,3311_01,E/221/S,0
3069,3312_01,E/203/P,0
3070,3313_01,B/122/S,1
3071,3314_01,F/626/S,0
3072,3315_01,F/627/S,0
3073,3317_01,G/540/P,0
3074,3318_01,B/123/S,1
3075,3318_02,B/123/S,1
3076,3318_03,B/123/S,1
3077,3318_04,B/123/S,1
3078,3318_05,B/123/S,1
3079,3319_01,G/541/P,0
3080,3322_01,G/542/P,1
3081,3323_01,C/110/P,1
3082,3323_02,C/110/P,1
3083,3324_01,F/630/S,1
3084,3324_02,F/630/S,1
3085,3325_01,G/543/P,1
3086,3326_01,E/222/S,0
3087,3327_01,G/528/S,0
3088,3328_01,F/691/P,0
3089,3329_01,G/544/P,1
3090,3330_01,F/692/P,0
3091,3331_01,F/631/S,1
3092,3332_01,D/107/S,0
3093,3332_02,D/107/S,1
3094,3332_03,D/107/S,1
3095,3336_01,F/693/P,1
3096,3337_01,B/125/S,1
3097,3337_02,B/125/S,0
3098,3337_03,B/125/S,0
3099,3338_01,G/546/P,1
3100,3339_01,G/530/S,0
3101,3342_01,G/531/S,1
3102,3343_01,G/532/S,0
3103,3348_01,E/225/S,0
3104,3349_01,C/111/P,1
3105,3350_01,F/633/S,1
3106,3352_01,G/547/P,0
3107,3353_01,C/125/S,0
3108,3353_02,C/125/S,1
3109,3353_03,C/125/S,0
3110,3353_04,C/125/S,1
3111,3353_05,C/125/S,1
3112,3353_06,C/125/S,1
3113,3357_01,G/535/S,0
3114,3359_01,G/536/S,0
3115,3360_01,A/30/P,1
3116,3361_01,F/635/S,1
3117,3361_02,F/635/S,1
3118,3361_03,F/635/S,1
3119,3361_04,D/108/S,0
3120,3363_01,E/205/P,0
3121,3363_02,G/550/P,1
3122,3363_03,G/550/P,0
3123,3364_01,A/31/P,0
3124,3365_01,G/537/S,1
3125,3370_01,D/109/S,0
3126,3371_01,F/694/P,0
3127,3372_01,G/551/P,1
3128,3377_01,F/638/S,1
3129,3380_01,F/696/P,0
3130,3381_01,G/539/S,0
3131,3382_01,F/697/P,0
3132,3382_02,G/553/P,1
3133,3383_01,F/698/P,0
3134,3384_01,F/699/P,0
3135,3384_02,E/207/P,0
3136,3384_03,G/554/P,1
3137,3386_01,F/641/S,1
3138,3387_01,G/540/S,0
3139,3389_01,F/642/S,1
3140,3390_01,F/643/S,1
3141,3391_01,B/105/P,1
3142,3391_02,B/105/P,0
3143,3392_01,G/541/S,1
3144,3392_02,G/541/S,1
3145,3392_03,G/541/S,1
3146,3392_04,G/541/S,1
3147,3394_01,F/700/P,1
3148,3395_01,G/542/S,0
3149,3396_01,B/106/P,1
3150,3397_01,G/543/S,0
3151,3401_01,G/545/S,1
3152,3402_01,E/231/S,0
3153,3403_01,G/556/P,1
3154,3404_01,G/557/P,1
3155,3405_01,G/546/S,0
3156,3405_02,G/546/S,1
3157,3405_03,G/546/S,0
3158,3406_01,C/112/P,0
3159,3406_02,C/112/P,0
3160,3408_01,G/547/S,1
3161,3409_01,F/701/P,0
3162,3410_01,G/558/P,1
3163,3412_01,B/107/P,0
3164,3412_02,B/107/P,1
3165,3412_03,B/107/P,1
3166,3413_01,G/559/P,0
3167,3415_01,F/702/P,0
3168,3417_01,F/703/P,1
3169,3418_01,F/646/S,1
3170,3419_01,D/108/P,0
3171,3420_01,G/548/S,0
3172,3421_01,F/704/P,0
3173,3422_01,E/209/P,1
3174,3422_02,E/209/P,1
3175,3423_01,G/561/P,1
3176,3424_01,E/233/S,0
3177,3425_01,E/234/S,0
3178,3426_01,G/549/S,0
3179,3428_01,C/113/P,1
3180,3428_02,C/113/P,1
3181,3430_01,G/551/S,1
3182,3431_01,F/705/P,1
3183,3432_01,F/706/P,0
3184,3433_01,C/114/P,0
3185,3434_01,G/562/P,1
3186,3437_01,G/553/S,0
3187,3437_02,G/553/S,1
3188,3438_01,G/564/P,1
3189,3438_02,F/707/P,0
3190,3439_01,B/130/S,1
3191,3439_02,B/130/S,1
3192,3439_03,B/130/S,1
3193,3439_04,B/130/S,0
3194,3440_01,G/565/P,0
3195,3441_01,F/647/S,0
3196,3442_01,F/708/P,0
3197,3443_01,F/648/S,1
3198,3444_01,B/131/S,1
3199,3444_02,B/131/S,1
3200,3444_03,B/131/S,1
3201,3444_04,B/131/S,1
3202,3445_01,G/554/S,0
3203,3446_01,G/555/S,1
3204,3447_01,F/649/S,0
3205,3449_01,G/556/S,0
3206,3450_01,B/132/S,1
3207,3450_02,B/132/S,1
3208,3453_01,G/567/P,0
3209,3454_01,G/568/P,0
3210,3455_01,F/709/P,1
3211,3456_01,G/558/S,1
3212,3458_01,F/710/P,1
3213,3459_01,G/560/S,1
3214,3461_01,G/569/P,0
3215,3462_01,C/115/P,1
3216,3464_01,G/561/S,0
3217,3464_02,G/561/S,0
3218,3465_01,F/711/P,0
3219,3467_01,F/712/P,0
3220,3468_01,G/562/S,1
3221,3469_01,B/109/P,1
3222,3470_01,G/563/S,0
3223,3470_02,G/563/S,1
3224,3473_01,F/654/S,0
3225,3474_01,B/110/P,1
3226,3474_02,B/110/P,0
3227,3474_03,B/110/P,1
3228,3474_04,B/110/P,1
3229,3475_01,C/126/S,1
3230,3475_02,C/126/S,0
3231,3475_03,C/126/S,1
3232,3476_01,G/571/P,1
3233,3476_02,G/571/P,1
3234,3476_03,G/571/P,1
3235,3476_04,G/571/P,0
3236,3478_01,B/111/P,0
3237,3480_01,F/655/S,0
3238,3483_01,F/717/P,0
3239,3484_01,G/573/P,0
3240,3484_02,F/718/P,1
3241,3485_01,E/237/S,0
3242,3485_02,E/237/S,1
3243,3485_03,E/237/S,1
3244,3486_01,F/656/S,1
3245,3487_01,A/39/S,0
3246,3488_01,D/110/P,0
3247,3488_02,D/110/P,0
3248,3489_01,F/719/P,0
3249,3489_02,F/719/P,1
3250,3490_01,D/111/P,1
3251,3490_02,D/111/P,1
3252,3491_01,F/720/P,0
3253,3492_01,E/238/S,0
3254,3495_01,C/127/S,1
3255,3495_02,C/127/S,1
3256,3495_03,C/127/S,1
3257,3495_04,C/127/S,1
3258,3496_01,F/722/P,1
3259,3496_02,F/722/P,0
3260,3497_01,D/113/P,0
3261,3499_01,G/574/P,0
3262,3499_02,G/574/P,1
3263,3499_03,F/723/P,1
3264,3499_04,G/574/P,0
3265,3501_01,,0
3266,3504_01,G/575/P,1
3267,3506_01,B/113/P,1
3268,3511_01,F/661/S,0
3269,3512_01,F/662/S,0
3270,3514_01,G/576/P,0
3271,3515_01,F/725/P,0
3272,3515_02,F/725/P,1
3273,3518_01,G/566/S,1
3274,3519_01,G/577/P,1
3275,3519_02,G/577/P,1
3276,3519_03,G/577/P,1
3277,3520_01,G/578/P,0
3278,3520_02,,1
3279,3521_01,,1
3280,3521_02,B/135/S,1
3281,3523_01,F/664/S,1
3282,3525_01,F/727/P,1
3283,3527_01,F/729/P,0
3284,3528_01,F/666/S,1
3285,3530_01,G/568/S,1
3286,3531_01,F/731/P,0
3287,3531_02,F/731/P,1
3288,3533_01,E/211/P,0
3289,3534_01,F/732/P,0
3290,3535_01,,0
3291,3535_02,F/668/S,1
3292,3536_01,A/40/S,1
3293,3537_01,F/733/P,0
3294,3539_01,E/239/S,0
3295,3540_01,G/579/P,1
3296,3542_01,F/669/S,1
3297,3543_01,C/116/P,1
3298,3543_02,C/116/P,1
3299,3543_03,C/116/P,1
3300,3546_01,F/672/S,0
3301,3547_01,D/112/S,0
3302,3548_01,G/580/P,1
3303,3550_01,G/570/S,0
3304,3550_02,G/570/S,0
3305,3550_03,G/570/S,0
3306,3552_01,B/136/S,0
3307,3552_02,B/136/S,1
3308,3553_01,,0
3309,3555_01,F/735/P,1
3310,3556_01,G/572/S,1
3311,3558_01,D/115/P,0
3312,3558_02,F/737/P,1
3313,3559_01,D/116/P,0
3314,3560_01,D/117/P,1
3315,3561_01,F/738/P,1
3316,3561_02,D/118/P,1
3317,3562_01,E/212/P,0
3318,3562_02,D/119/P,0
3319,3563_01,G/581/P,1
3320,3564_01,G/582/P,0
3321,3565_01,G/583/P,1
3322,3566_01,G/573/S,1
3323,3567_01,F/739/P,0
3324,3568_01,F/740/P,0
3325,3569_01,F/741/P,1
3326,3570_01,G/574/S,1
3327,3572_01,G/584/P,0
3328,3573_01,F/673/S,0
3329,3576_01,F/742/P,1
3330,3577_01,F/743/P,0
3331,3578_01,,1
3332,3579_01,F/675/S,0
3333,3582_01,G/585/P,1
3334,3584_01,F/676/S,1
3335,3586_01,G/586/P,0
3336,3588_01,D/120/P,0
3337,3588_02,D/120/P,0
3338,3591_01,E/214/P,0
3339,3592_01,D/121/P,1
3340,3592_02,E/215/P,0
3341,3594_01,G/588/P,1
3342,3595_01,B/139/S,1
3343,3596_01,F/745/P,1
3344,3597_01,G/589/P,0
3345,3598_01,,0
3346,3600_01,G/580/S,1
3347,3602_01,F/678/S,1
3348,3605_01,G/592/P,1
3349,3606_01,G/593/P,0
3350,3607_01,F/747/P,1
3351,3608_01,D/122/P,1
3352,3608_02,D/122/P,1
3353,3608_03,D/122/P,1
3354,3609_01,C/118/P,0
3355,3609_02,C/118/P,0
3356,3609_03,C/118/P,1
3357,3609_04,C/118/P,1
3358,3610_01,G/582/S,1
3359,3610_02,F/680/S,1
3360,3612_01,E/241/S,1
3361,3613_01,F/748/P,1
3362,3614_01,F/749/P,0
3363,3615_01,G/583/S,0
3364,3615_02,F/682/S,1
3365,3616_01,G/584/S,1
3366,3619_01,B/114/P,0
3367,3620_01,B/115/P,1
3368,3622_01,C/119/P,1
3369,3622_02,C/119/P,0
3370,3624_01,G/594/P,0
3371,3625_01,E/216/P,1
3372,3626_01,G/586/S,1
3373,3628_01,F/752/P,0
3374,3629_01,F/753/P,1
3375,3630_01,F/754/P,0
3376,3631_01,F/755/P,0
3377,3634_01,E/242/S,1
3378,3636_01,D/123/P,0
3379,3639_01,B/140/S,1
3380,3640_01,E/244/S,0
3381,3640_02,G/589/S,0
3382,3641_01,G/595/P,1
3383,3641_02,G/595/P,0
3384,3641_03,,1
3385,3642_01,F/757/P,0
3386,3644_01,F/686/S,1
3387,3645_01,D/124/P,1
3388,3645_02,D/124/P,1
3389,3645_03,D/124/P,1
3390,3645_04,D/124/P,1
3391,3645_05,D/124/P,1
3392,3647_01,C/132/S,1
3393,3648_01,F/687/S,0
3394,3650_01,G/596/P,1
3395,3652_01,G/591/S,0
3396,3653_01,G/592/S,0
3397,3654_01,F/689/S,0
3398,3654_02,F/689/S,0
3399,3655_01,F/690/S,0
3400,3658_01,G/593/S,1
3401,3658_02,E/245/S,1
3402,3660_01,G/594/S,0
3403,3662_01,B/142/S,1
3404,3662_02,B/142/S,1
3405,3664_01,F/691/S,1
3406,3665_01,G/595/S,1
3407,3667_01,A/42/S,1
3408,3668_01,C/120/P,1
3409,3671_01,E/246/S,0
3410,3674_01,G/600/S,1
3411,3677_01,F/694/S,0
3412,3678_01,E/247/S,1
3413,3679_01,B/116/P,0
3414,3680_01,C/121/P,0
3415,3680_02,C/121/P,1
3416,3681_01,B/144/S,1
3417,3681_02,B/144/S,0
3418,3682_01,F/761/P,1
3419,3686_01,F/696/S,0
3420,3688_01,F/697/S,1
3421,3688_02,F/697/S,1
3422,3688_03,F/697/S,1
3423,3690_01,F/762/P,1
3424,3691_01,F/763/P,0
3425,3692_01,G/598/P,0
3426,3693_01,G/603/S,1
3427,3699_01,C/123/P,1
3428,3699_02,C/123/P,1
3429,3699_03,C/123/P,1
3430,3699_04,C/123/P,0
3431,3700_01,F/767/P,0
3432,3702_01,E/220/P,0
3433,3703_01,F/768/P,1
3434,3703_02,F/768/P,0
3435,3704_01,F/699/S,0
3436,3705_01,F/769/P,0
3437,3706_01,F/770/P,0
3438,3706_02,F/770/P,1
3439,3707_01,G/604/S,0
3440,3707_02,G/604/S,1
3441,3708_01,G/600/P,1
3442,3710_01,G/601/P,0
3443,3710_02,G/601/P,0
3444,3710_03,G/601/P,0
3445,3711_01,F/700/S,1
3446,3711_02,F/700/S,0
3447,3711_03,F/700/S,1
3448,3713_01,C/133/S,1
3449,3713_02,C/133/S,1
3450,3713_03,C/133/S,1
3451,3714_01,F/702/S,0
3452,3714_02,D/116/S,0
3453,3715_01,G/602/P,0
3454,3715_02,G/602/P,0
3455,3715_03,G/602/P,1
3456,3715_04,G/602/P,0
3457,3716_01,G/603/P,1
3458,3719_01,,0
3459,3719_02,F/704/S,1
3460,3724_01,G/609/S,1
3461,3726_01,G/604/P,1
3462,3728_01,G/612/S,1
3463,3729_01,G/605/P,1
3464,3732_01,A/43/S,1
3465,3732_02,A/43/S,0
3466,3732_03,A/43/S,1
3467,3732_04,A/43/S,0
3468,3733_01,D/118/S,0
3469,3734_01,G/606/P,1
3470,3735_01,D/119/S,1
3471,3735_02,D/119/S,0
3472,3736_01,B/145/S,1
3473,3737_01,G/614/S,0
3474,3737_02,G/614/S,1
3475,3739_01,G/615/S,0
3476,3741_01,B/117/P,1
3477,3742_01,G/607/P,0
3478,3742_02,G/607/P,1
3479,3743_01,G/616/S,0
3480,3744_01,E/249/S,1
3481,3745_01,G/608/P,0
3482,3747_01,B/118/P,0
3483,3747_02,B/118/P,1
3484,3747_03,B/118/P,0
3485,3747_04,B/118/P,1
3486,3748_01,F/774/P,1
3487,3749_01,B/119/P,1
3488,3749_02,B/119/P,1
3489,3750_01,F/775/P,0
3490,3750_02,G/610/P,0
3491,3751_01,,1
3492,3752_01,D/120/S,0
3493,3753_01,F/776/P,0
3494,3754_01,G/611/P,1
3495,3755_01,,0
3496,3755_02,G/612/P,0
3497,3756_01,F/707/S,1
3498,3757_01,G/617/S,1
3499,3758_01,G/618/S,0
3500,3758_02,G/618/S,1
3501,3759_01,G/619/S,1
3502,3760_01,G/613/P,1
3503,3761_01,E/222/P,1
3504,3765_01,F/709/S,1
3505,3767_01,B/146/S,0
3506,3768_01,F/710/S,1
3507,3769_01,E/251/S,0
3508,3770_01,G/615/P,1
3509,3771_01,B/120/P,0
3510,3772_01,G/616/P,1
3511,3772_02,F/777/P,1
3512,3773_01,F/711/S,1
3513,3773_02,F/711/S,1
3514,3773_03,F/711/S,1
3515,3774_01,F/778/P,0
3516,3774_02,G/617/P,0
3517,3774_03,F/778/P,0
3518,3775_01,F/712/S,1
3519,3775_02,F/712/S,1
3520,3776_01,C/134/S,1
3521,3777_01,B/147/S,1
3522,3778_01,F/713/S,1
3523,3779_01,F/714/S,1
3524,3781_01,A/44/S,0
3525,3783_01,F/780/P,0
3526,3784_01,G/618/P,0
3527,3785_01,G/619/P,0
3528,3786_01,E/252/S,0
3529,3786_02,D/121/S,0
3530,3787_01,F/716/S,1
3531,3787_02,F/716/S,1
3532,3787_03,D/122/S,1
3533,3788_01,D/127/P,0
3534,3789_01,G/620/S,1
3535,3790_01,G/620/P,1
3536,3793_01,G/622/S,1
3537,3795_01,C/136/S,1
3538,3796_01,B/121/P,1
3539,3797_01,B/122/P,0
3540,3798_01,E/253/S,1
3541,3801_01,G/622/P,0
3542,3803_01,F/782/P,0
3543,3804_01,F/783/P,0
3544,3805_01,F/784/P,0
3545,3807_01,G/623/S,1
3546,3810_01,G/624/S,0
3547,3811_01,F/786/P,1
3548,3811_02,D/128/P,0
3549,3812_01,F/717/S,0
3550,3814_01,D/129/P,1
3551,3815_01,F/787/P,0
3552,3816_01,E/225/P,0
3553,3817_01,E/226/P,0
3554,3818_01,,0
3555,3820_01,F/790/P,1
3556,3821_01,,0
3557,3822_01,F/718/S,0
3558,3823_01,F/719/S,1
3559,3824_01,G/625/S,1
3560,3826_01,G/626/S,0
3561,3830_01,G/627/S,0
3562,3831_01,D/123/S,0
3563,3832_01,G/627/P,0
3564,3835_01,E/255/S,0
3565,3836_01,F/723/S,1
3566,3838_01,E/227/P,1
3567,3839_01,E/228/P,0
3568,3841_01,F/793/P,0
3569,3842_01,F/794/P,0
3570,3846_01,G/630/P,1
3571,3847_01,C/126/P,0
3572,3848_01,F/795/P,0
3573,3849_01,G/631/P,0
3574,3850_01,C/137/S,0
3575,3850_02,C/137/S,1
3576,3850_03,C/137/S,1
3577,3850_04,C/137/S,1
3578,3850_05,C/137/S,1
3579,3850_06,C/137/S,1
3580,3850_07,C/137/S,1
3581,3851_01,C/127/P,0
3582,3852_01,F/796/P,1
3583,3853_01,F/725/S,1
3584,3854_01,G/632/P,1
3585,3856_01,F/726/S,1
3586,3857_01,E/230/P,1
3587,3862_01,F/729/S,1
3588,3862_02,E/256/S,1
3589,3862_03,E/256/S,0
3590,3862_04,D/124/S,0
3591,3862_05,F/729/S,1
3592,3862_06,F/729/S,0
3593,3862_07,D/124/S,0
3594,3864_01,D/125/S,1
3595,3866_01,F/797/P,0
3596,3867_01,F/798/P,1
3597,3868_01,F/731/S,0
3598,3868_02,G/630/S,1
3599,3868_03,G/630/S,0
3600,3868_04,G/630/S,1
3601,3868_05,F/731/S,1
3602,3868_06,G/630/S,1
3603,3868_07,G/630/S,0
3604,3870_01,B/148/S,1
3605,3871_01,B/149/S,1
3606,3872_01,F/799/P,1
3607,3873_01,F/800/P,0
3608,3874_01,G/631/S,0
3609,3874_02,E/258/S,1
3610,3875_01,E/232/P,0
3611,3879_01,F/801/P,0
3612,3883_01,B/150/S,1
3613,3883_02,B/150/S,0
3614,3883_03,B/150/S,1
3615,3886_01,G/633/P,1
3616,3888_01,G/633/S,1
3617,3890_01,G/634/S,1
3618,3894_01,F/735/S,1
3619,3895_01,E/233/P,0
3620,3895_02,E/233/P,0
3621,3895_03,E/233/P,1
3622,3896_01,C/140/S,1
3623,3897_01,G/635/P,0
3624,3898_01,G/636/S,1
3625,3899_01,E/234/P,1
3626,3903_01,G/636/P,0
3627,3903_02,G/636/P,0
3628,3903_03,G/636/P,1
3629,3903_04,G/636/P,0
3630,3903_05,F/804/P,0
3631,3903_06,G/636/P,1
3632,3904_01,G/637/S,0
3633,3907_01,G/639/S,1
3634,3909_01,C/141/S,1
3635,3911_01,F/736/S,0
3636,3911_02,E/260/S,1
3637,3911_03,G/640/S,1
3638,3912_01,F/737/S,1
3639,3913_01,F/738/S,0
3640,3913_02,F/738/S,0
3641,3915_01,G/641/S,1
3642,3916_01,D/128/S,0
3643,3916_02,D/128/S,1
3644,3917_01,B/124/P,0
3645,3919_01,F/806/P,0
3646,3921_01,E/262/S,1
3647,3922_01,G/641/P,1
3648,3923_01,F/808/P,0
3649,3923_02,G/642/P,1
3650,3923_03,G/642/P,1
3651,3924_01,E/263/S,1
3652,3926_01,F/810/P,0
3653,3927_01,C/142/S,0
3654,3927_02,C/142/S,1
3655,3928_01,E/264/S,0
3656,3928_02,E/264/S,1
3657,3930_01,F/740/S,0
3658,3931_01,F/811/P,0
3659,3932_01,E/265/S,1
3660,3932_02,D/129/S,1
3661,3933_01,G/642/S,1
3662,3935_01,G/643/S,0
3663,3936_01,G/644/S,0
3664,3937_01,F/742/S,1
3665,3938_01,F/743/S,1
3666,3938_02,F/743/S,1
3667,3938_03,F/743/S,1
3668,3939_01,E/237/P,0
3669,3940_01,D/132/P,0
3670,3941_01,G/643/P,0
3671,3942_01,G/645/S,0
3672,3944_01,F/745/S,0
3673,3945_01,G/644/P,0
3674,3946_01,F/812/P,0
3675,3948_01,F/814/P,0
3676,3949_01,E/238/P,0
3677,3950_01,C/143/S,1
3678,3952_01,F/746/S,0
3679,3954_01,G/647/S,0
3680,3955_01,G/648/S,1
3681,3958_01,F/747/S,0
3682,3959_01,G/646/P,0
3683,3959_02,F/817/P,0
3684,3959_03,G/646/P,1
3685,3960_01,F/748/S,0
3686,3961_01,F/749/S,1
3687,3962_01,G/647/P,1
3688,3962_02,E/239/P,0
3689,3963_01,G/648/P,1
3690,3964_01,G/650/S,1
3691,3966_01,F/818/P,0
3692,3966_02,G/649/P,1
3693,3966_03,G/649/P,1
3694,3967_01,F/819/P,0
3695,3968_01,G/650/P,0
3696,3970_01,F/751/S,1
3697,3971_01,G/651/P,0
3698,3973_01,E/240/P,1
3699,3974_01,F/752/S,1
3700,3974_02,G/652/S,1
3701,3976_01,,1
3702,3977_01,E/241/P,1
3703,3980_01,G/653/P,1
3704,3981_01,,0
3705,3984_01,G/654/S,1
3706,3985_01,G/654/P,0
3707,3986_01,F/755/S,0
3708,3986_02,F/755/S,0
3709,3987_01,F/822/P,1
3710,3988_01,D/134/P,0
3711,3991_01,F/823/P,0
3712,3992_01,F/756/S,0
3713,3994_01,B/152/S,1
3714,3995_01,G/655/P,0
3715,3995_02,F/825/P,0
3716,3995_03,G/655/P,0
3717,3995_04,G/655/P,0
3718,3995_05,G/655/P,0
3719,3995_06,G/655/P,1
3720,3996_01,F/826/P,1
3721,3997_01,G/657/S,0
3722,3998_01,C/129/P,1
3723,3999_01,G/656/P,0
3724,4000_01,G/658/S,1
3725,4000_02,F/757/S,0
3726,4000_03,G/658/S,1
3727,4001_01,F/758/S,1
3728,4001_02,G/659/S,1
3729,4001_03,G/659/S,1
3730,4001_04,G/659/S,0
3731,4001_05,F/758/S,1
3732,4001_06,G/659/S,1
3733,4001_07,G/659/S,0
3734,4002_01,E/242/P,0
3735,4003_01,F/827/P,1
3736,4005_01,G/657/P,1
3737,4005_02,G/657/P,1
3738,4005_03,G/657/P,0
3739,4005_04,,0
3740,4005_05,G/657/P,1
3741,4005_06,F/829/P,1
3742,4005_07,G/657/P,1
3743,4005_08,G/657/P,0
3744,4006_01,G/660/S,1
3745,4006_02,G/660/S,1
3746,4006_03,F/759/S,1
3747,4006_04,G/660/S,0
3748,4006_05,F/759/S,1
3749,4008_01,F/760/S,1
3750,4009_01,,1
3751,4010_01,G/658/P,0
3752,4013_01,E/243/P,0
3753,4014_01,B/125/P,0
3754,4014_02,B/125/P,0
3755,4016_01,E/268/S,0
3756,4017_01,E/269/S,0
3757,4017_02,F/761/S,1
3758,4017_03,F/761/S,1
3759,4017_04,E/269/S,0
3760,4017_05,F/761/S,0
3761,4018_01,F/762/S,0
3762,4019_01,E/245/P,1
3763,4020_01,B/126/P,0
3764,4021_01,F/832/P,0
3765,4022_01,F/833/P,0
3766,4023_01,E/246/P,0
3767,4026_01,B/154/S,1
3768,4027_01,G/659/P,1
3769,4030_01,G/661/S,1
3770,4030_02,,0
3771,4030_03,G/661/S,0
3772,4030_04,G/661/S,0
3773,4030_05,G/661/S,0
3774,4031_01,C/131/P,1
3775,4031_02,C/131/P,1
3776,4032_01,G/661/P,1
3777,4033_01,C/144/S,1
3778,4034_01,E/247/P,0
3779,4035_01,G/662/P,1
3780,4036_01,G/662/S,0
3781,4037_01,G/663/S,1
3782,4038_01,G/664/S,0
3783,4039_01,F/764/S,0
3784,4040_01,G/663/P,0
3785,4042_01,A/46/S,1
3786,4042_02,A/46/S,1
3787,4042_03,A/46/S,1
3788,4043_01,E/248/P,0
3789,4044_01,F/765/S,0
3790,4044_02,F/765/S,1
3791,4044_03,F/765/S,1
3792,4045_01,D/135/P,0
3793,4046_01,G/664/P,1
3794,4047_01,G/666/S,1
3795,4049_01,A/47/S,0
3796,4050_01,A/35/P,0
3797,4053_01,G/668/S,1
3798,4055_01,F/836/P,0
3799,4058_01,G/669/S,0
3800,4060_01,F/838/P,0
3801,4061_01,D/130/S,0
3802,4061_02,F/766/S,1
3803,4061_03,F/766/S,1
3804,4063_01,G/670/S,1
3805,4064_01,F/767/S,1
3806,4065_01,G/665/P,0
3807,4066_01,B/155/S,0
3808,4066_02,B/155/S,1
3809,4068_01,D/131/S,0
3810,4069_01,F/768/S,1
3811,4071_01,B/127/P,1
3812,4071_02,B/127/P,1
3813,4072_01,G/671/S,1
3814,4075_01,C/145/S,0
3815,4076_01,E/250/P,0
3816,4078_01,G/667/P,0
3817,4079_01,F/771/S,0
3818,4080_01,F/839/P,0
3819,4081_01,G/668/P,0
3820,4082_01,E/252/P,0
3821,4083_01,C/146/S,1
3822,4084_01,D/132/S,1
3823,4089_01,A/48/S,1
3824,4090_01,D/133/S,1
3825,4091_01,F/772/S,1
3826,4093_01,F/841/P,0
3827,4095_01,G/671/P,0
3828,4096_01,F/842/P,1
3829,4097_01,E/253/P,0
3830,4098_01,G/672/P,0
3831,4099_01,G/673/P,1
3832,4101_01,F/773/S,0
3833,4102_01,B/128/P,1
3834,4103_01,G/674/P,0
3835,4104_01,G/675/P,0
3836,4106_01,G/675/S,1
3837,4107_01,G/676/S,0
3838,4108_01,B/158/S,1
3839,4108_02,B/158/S,1
3840,4109_01,F/843/P,1
3841,4110_01,E/255/P,0
3842,4112_01,G/678/S,1
3843,4113_01,B/129/P,1
3844,4113_02,B/129/P,1
3845,4114_01,E/270/S,1
3846,4115_01,G/679/S,0
3847,4116_01,F/774/S,1
3848,4120_01,G/680/S,0
3849,4125_01,G/677/P,1
3850,4127_01,B/130/P,1
3851,4128_01,F/846/P,0
3852,4128_02,F/846/P,1
3853,4128_03,F/846/P,1
3854,4129_01,F/847/P,0
3855,4130_01,,1
3856,4131_01,C/147/S,1
3857,4132_01,G/678/P,0
3858,4134_01,,1
3859,4135_01,F/777/S,0
3860,4137_01,F/778/S,0
3861,4140_01,F/851/P,0
3862,4141_01,G/679/P,0
3863,4142_01,C/148/S,1
3864,4143_01,E/258/P,0
3865,4144_01,E/259/P,0
3866,4145_01,F/852/P,0
3867,4147_01,C/149/S,1
3868,4147_02,C/149/S,1
3869,4149_01,G/682/P,1
3870,4150_01,F/780/S,1
3871,4151_01,G/683/P,1
3872,4152_01,F/853/P,0
3873,4154_01,F/781/S,1
3874,4156_01,G/684/P,0
3875,4158_01,E/273/S,0
3876,4159_01,F/782/S,0
3877,4160_01,F/783/S,1
3878,4163_01,G/683/S,1
3879,4165_01,G/685/P,1
3880,4166_01,B/132/P,1
3881,4166_02,B/132/P,1
3882,4167_01,,0
3883,4168_01,F/855/P,0
3884,4168_02,E/260/P,0
3885,4169_01,D/140/P,1
3886,4169_02,D/140/P,1
3887,4170_01,B/133/P,1
3888,4171_01,G/686/P,0
3889,4172_01,F/856/P,1
3890,4172_02,F/856/P,0
3891,4172_03,F/856/P,1
3892,4172_04,F/856/P,0
3893,4172_05,F/856/P,0
3894,4172_06,F/856/P,1
3895,4172_07,D/141/P,1
3896,4173_01,E/261/P,0
3897,4174_01,F/857/P,0
3898,4175_01,F/858/P,0
3899,4176_01,F/859/P,1
3900,4176_02,F/859/P,1
3901,4176_03,F/859/P,1
3902,4176_04,F/859/P,0
3903,4176_05,D/142/P,0
3904,4176_06,F/859/P,1
3905,4176_07,F/859/P,1
3906,4177_01,B/161/S,1
3907,4177_02,B/161/S,1
3908,4177_03,B/161/S,0
3909,4178_01,G/687/P,0
3910,4179_01,A/50/S,1
3911,4179_02,A/50/S,1
